#E/Ry     ,E-EF/eV   ,n_doped/cm-3  ,logn/cm-3     ,S/VK-1    ,sigma_t/Sm-1s-1,log_sigma_t/Sm-1s-1,kappael_t/Wm-1K-1s-1,log_kappael_t/Wm-1K-1s-1,mstar/me  
0.211990,-3.064365,7.064108e+22,22.849057,-7.771284e-06,7.325302e+20,20.864826,7.065893e+15,15.849167,-1.260856
0.212190,-3.061644,7.056840e+22,22.848610,-7.694911e-06,7.341250e+20,20.865770,7.080337e+15,15.850054,-1.265167
0.212390,-3.058923,7.049575e+22,22.848163,-7.618272e-06,7.357068e+20,20.866705,7.094714e+15,15.850935,-1.269495
0.212590,-3.056202,7.042314e+22,22.847715,-7.541396e-06,7.372755e+20,20.867630,7.109024e+15,15.851810,-1.273839
0.212790,-3.053481,7.035057e+22,22.847268,-7.464313e-06,7.388309e+20,20.868545,7.123266e+15,15.852679,-1.278199
0.212990,-3.050759,7.027805e+22,22.846820,-7.387054e-06,7.403728e+20,20.869450,7.137440e+15,15.853543,-1.282574
0.213190,-3.048038,7.020557e+22,22.846372,-7.309649e-06,7.419010e+20,20.870346,7.151547e+15,15.854400,-1.286964
0.213390,-3.045317,7.013315e+22,22.845923,-7.232132e-06,7.434156e+20,20.871232,7.165586e+15,15.855252,-1.291369
0.213590,-3.042596,7.006077e+22,22.845475,-7.154536e-06,7.449162e+20,20.872107,7.179557e+15,15.856098,-1.295787
0.213790,-3.039875,6.998845e+22,22.845026,-7.076897e-06,7.464028e+20,20.872973,7.193461e+15,15.856938,-1.300218
0.213990,-3.037154,6.991619e+22,22.844578,-6.999253e-06,7.478752e+20,20.873829,7.207300e+15,15.857773,-1.304662
0.214190,-3.034433,6.984399e+22,22.844129,-6.921642e-06,7.493333e+20,20.874675,7.221073e+15,15.858602,-1.309118
0.214390,-3.031711,6.977184e+22,22.843680,-6.844104e-06,7.507771e+20,20.875511,7.234782e+15,15.859425,-1.313586
0.214590,-3.028990,6.969976e+22,22.843231,-6.766684e-06,7.522063e+20,20.876337,7.248427e+15,15.860244,-1.318064
0.214790,-3.026269,6.962774e+22,22.842782,-6.689425e-06,7.536209e+20,20.877153,7.262009e+15,15.861057,-1.322554
0.214990,-3.023548,6.955578e+22,22.842333,-6.612373e-06,7.550209e+20,20.877959,7.275530e+15,15.861865,-1.327054
0.215190,-3.020827,6.948389e+22,22.841884,-6.535576e-06,7.564060e+20,20.878755,7.288991e+15,15.862667,-1.331564
0.215390,-3.018106,6.941207e+22,22.841435,-6.459083e-06,7.577764e+20,20.879541,7.302392e+15,15.863465,-1.336083
0.215590,-3.015385,6.934031e+22,22.840986,-6.382945e-06,7.591319e+20,20.880317,7.315735e+15,15.864258,-1.340611
0.215790,-3.012663,6.926862e+22,22.840537,-6.307213e-06,7.604726e+20,20.881084,7.329021e+15,15.865046,-1.345147
0.215990,-3.009942,6.919700e+22,22.840087,-6.231941e-06,7.617983e+20,20.881840,7.342251e+15,15.865829,-1.349692
0.216190,-3.007221,6.912545e+22,22.839638,-6.157182e-06,7.631092e+20,20.882587,7.355426e+15,15.866608,-1.354245
0.216390,-3.004500,6.905397e+22,22.839189,-6.082989e-06,7.644051e+20,20.883324,7.368548e+15,15.867382,-1.358806
0.216590,-3.001779,6.898255e+22,22.838739,-6.009417e-06,7.656862e+20,20.884051,7.381616e+15,15.868151,-1.363374
0.216790,-2.999058,6.891121e+22,22.838290,-5.936521e-06,7.669525e+20,20.884768,7.394634e+15,15.868917,-1.367949
0.216990,-2.996337,6.883994e+22,22.837840,-5.864354e-06,7.682041e+20,20.885477,7.407600e+15,15.869678,-1.372530
0.217190,-2.993615,6.876874e+22,22.837391,-5.792972e-06,7.694410e+20,20.886175,7.420517e+15,15.870434,-1.377118
0.217390,-2.990894,6.869761e+22,22.836942,-5.722427e-06,7.706634e+20,20.886865,7.433385e+15,15.871187,-1.381712
0.217590,-2.988173,6.862656e+22,22.836492,-5.652774e-06,7.718713e+20,20.887545,7.446206e+15,15.871935,-1.386312
0.217790,-2.985452,6.855557e+22,22.836043,-5.584065e-06,7.730649e+20,20.888216,7.458981e+15,15.872680,-1.390917
0.217990,-2.982731,6.848466e+22,22.835593,-5.516354e-06,7.742443e+20,20.888878,7.471711e+15,15.873420,-1.395527
0.218190,-2.980010,6.841382e+22,22.835144,-5.449695e-06,7.754096e+20,20.889531,7.484396e+15,15.874157,-1.400143
